pair,trader,trade_type,link,screen_num,title,trade_action,sl,tp,status,ai_pair,entry_price,sl_price,tp_price,filename
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=4845,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US500,Dee,closed,https://youtu.be/2iI-v94JbUE?t=4870,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),unknown,False,False,loss,,,,,
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=4875,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US500,Dee,closed,https://youtu.be/2iI-v94JbUE?t=4895,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),unknown,False,False,loss,,,,,
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=4920,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US500,Dee,closed,https://youtu.be/2iI-v94JbUE?t=4945,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),unknown,False,False,loss,,,,,
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=4985,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US500,Dee,closed,https://youtu.be/2iI-v94JbUE?t=5000,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),unknown,False,False,loss,,,,,
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=5010,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US500,Dee,closed,https://youtu.be/2iI-v94JbUE?t=5025,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),unknown,False,False,loss,,,,,
US500,Dee,opened,https://youtu.be/2iI-v94JbUE?t=5030,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
natural_gas,Dee,opened,https://youtu.be/2iI-v94JbUE?t=5050,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,False,False,profit,,,,,
natural_gas,Dee,recalculate_sl,https://youtu.be/2iI-v94JbUE?t=5060,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
natural_gas,Dee,update_tp,https://youtu.be/2iI-v94JbUE?t=5060,1,LIVE__Euro_Trade_with_Deeyana_(7_16_25),buy,True,True,profit,,,,,
US100,Dee,opened,https://youtu.be/GGV8QUW2N4g?t=2220,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),sell,True,False,loss,,,,,
US100,Dee,update_tp,https://youtu.be/GGV8QUW2N4g?t=2340,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),sell,True,True,profit,,,,,
US100,Dee,closed,https://youtu.be/GGV8QUW2N4g?t=5370,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),unknown,False,False,loss,,,,,
US100,Dee,opened,https://youtu.be/GGV8QUW2N4g?t=5425,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),buy,True,False,profit,,,,,
US100,Dee,update_tp,https://youtu.be/GGV8QUW2N4g?t=5555,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),buy,True,True,profit,,,,,
US100,Dee,closed,https://youtu.be/GGV8QUW2N4g?t=5800,1,LIVE__Euro_Trade_with_Deeyana_(4_15_25),unknown,False,False,loss,,,,,
XAUUSD,Dakota,opened,https://youtu.be/YEDbXzandjo&pp=0gcJCa0JAYcqIYzv?t=1965,1,LIVE__Slow_Markets_with_Coach_Dakota_(7_15_25),buy,False,True,profit,,,,,
XAUUSD,Dakota,recalculate_sl,https://youtu.be/YEDbXzandjo&pp=0gcJCa0JAYcqIYzv?t=1970,1,LIVE__Slow_Markets_with_Coach_Dakota_(7_15_25),buy,True,True,loss,,,,,
US100,Dakota,opened,https://youtu.be/YEDbXzandjo&pp=0gcJCa0JAYcqIYzv?t=2350,2,LIVE__Slow_Markets_with_Coach_Dakota_(7_15_25),buy,False,False,loss,,,,,
US100,Dakota,closed,https://youtu.be/YEDbXzandjo&pp=0gcJCa0JAYcqIYzv?t=2580,1,LIVE__Slow_Markets_with_Coach_Dakota_(7_15_25),unknown,False,False,loss,,,,,
XAUUSD,Dakota,closed,https://youtu.be/YEDbXzandjo&pp=0gcJCa0JAYcqIYzv?t=4455,1,LIVE__Slow_Markets_with_Coach_Dakota_(7_15_25),unknown,False,False,loss,,,,,
XAUUSD,Aaron,opened,https://youtu.be/Hr64VHnRryQ?t=1805,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),sell,False,False,loss,,,,,
XAUUSD,Aaron,recalculate_sl,https://youtu.be/Hr64VHnRryQ?t=1835,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),sell,True,False,loss,,,,,
XAUUSD,Aaron,update_tp,https://youtu.be/Hr64VHnRryQ?t=1845,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),sell,True,True,profit,,,,,
US100,Aaron,opened,https://youtu.be/Hr64VHnRryQ?t=2615,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),sell,False,True,profit,,,,,
XAUUSD,Aaron,closed,https://youtu.be/Hr64VHnRryQ?t=3110,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),unknown,False,False,loss,,,,,
US100,Aaron,closed,https://youtu.be/Hr64VHnRryQ?t=3460,1,LIVE__London_Open_with_Aaron_Trades_(4_15_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/jfNPWSzgN3I?t=3225,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_13_25),sell,False,False,profit,,,,,
US100,Dakota,recalculate_sl,https://youtu.be/jfNPWSzgN3I?t=3230,2,LIVE__Slow_Markets_with_Coach_Dakota_(5_13_25),sell,True,False,profit,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=700,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),sell,True,False,loss,,,,,
natural_gas,Dakota,update_tp,https://youtu.be/jiyIggAijYg?t=780,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),sell,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=820,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=930,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=945,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=1020,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=1035,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=1050,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),sell,True,False,loss,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=1065,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=1150,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=1230,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=1360,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=1840,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=2125,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=2160,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=2445,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,False,False,loss,,,,,
natural_gas,Dakota,recalculate_sl,https://youtu.be/jiyIggAijYg?t=2450,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,True,profit,,,,,
natural_gas,Dakota,update_tp,https://youtu.be/jiyIggAijYg?t=2450,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=2985,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=2995,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,False,True,profit,,,,,
natural_gas,Dakota,recalculate_sl,https://youtu.be/jiyIggAijYg?t=3005,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=3505,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=3700,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,False,True,loss,,,,,
natural_gas,Dakota,recalculate_sl,https://youtu.be/jiyIggAijYg?t=3705,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,loss,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=3930,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=3940,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),buy,True,False,loss,,,,,
natural_gas,Dakota,closed,https://youtu.be/jiyIggAijYg?t=4150,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/jiyIggAijYg?t=4250,1,LIVE__Slow_Markets_with_Coach_Dakota_(4_14_25),sell,True,False,loss,,,,,
US100,Dee,opened,https://youtu.be/Rr3JAyN9rlE?t=5335,1,LIVE__London_Open_with_Deeyana_(3_13_25),buy,False,False,profit,,,,,
XAUUSD,Aaron,opened,https://youtu.be/0tUnr0c989Q?t=2975,1,LIVE__London_Open_with_Aaron_Trades_(8_14_25),buy,True,False,loss,,,,,
XAUUSD,Aaron,update_tp,https://youtu.be/0tUnr0c989Q?t=3010,1,LIVE__London_Open_with_Aaron_Trades_(8_14_25),buy,True,True,loss,,,,,
XAUUSD,Aaron,closed,https://youtu.be/0tUnr0c989Q?t=3135,1,LIVE__London_Open_with_Aaron_Trades_(8_14_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/qS3MtIdyPeo?t=1405,1,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),buy,True,False,profit,,,,,
natural_gas,Dakota,update_tp,https://youtu.be/qS3MtIdyPeo?t=2855,1,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),buy,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/qS3MtIdyPeo?t=3635,2,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/qS3MtIdyPeo?t=4790,2,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),buy,False,False,loss,,,,,
natural_gas,Dakota,recalculate_sl,https://youtu.be/qS3MtIdyPeo?t=4795,2,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),buy,True,True,profit,,,,,
natural_gas,Dakota,update_tp,https://youtu.be/qS3MtIdyPeo?t=4795,2,LIVE__Slow_Markets_with_Coach_Dakota_(3_12_25),buy,True,True,profit,,,,,
US500,Dakota,opened,https://youtu.be/5rpLNr8Vbzs&pp=0gcJCa0JAYcqIYzv?t=2450,1,LIVE__Slow_Markets_with_Coach_Dakota_(2_4_25),buy,False,False,profit,,,,,
US500,Dakota,recalculate_sl,https://youtu.be/5rpLNr8Vbzs&pp=0gcJCa0JAYcqIYzv?t=2455,1,LIVE__Slow_Markets_with_Coach_Dakota_(2_4_25),buy,True,False,loss,,,,,
XAUUSD,Dakota,opened,https://youtu.be/zUCurnOnAys?t=455,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),sell,True,False,profit,,,,,
XAUUSD,Dakota,update_tp,https://youtu.be/zUCurnOnAys?t=475,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),sell,True,True,profit,,,,,
XTIUSD,Dakota,opened,https://youtu.be/zUCurnOnAys?t=575,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),sell,False,False,profit,,,,,
XTIUSD,Dakota,recalculate_sl,https://youtu.be/zUCurnOnAys?t=1570,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),buy,True,False,profit,,,,,
XTIUSD,Dakota,closed,https://youtu.be/zUCurnOnAys?t=1585,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),unknown,False,False,loss,,,,,
XTIUSD,Dakota,opened,https://youtu.be/zUCurnOnAys?t=1680,1,LIVE__Slow_Markets_with_Coach_Dakota_(8_13_25),sell,False,True,profit,,,,,
US100,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=755,2,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),buy,True,False,loss,,,,,
US100,Dakota,update_tp,https://youtu.be/a3XMhXwgG_A?t=890,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),buy,True,True,profit,,,,,
US100,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=975,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=1160,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,False,False,profit,,,,,
US100,Dakota,recalculate_sl,https://youtu.be/a3XMhXwgG_A?t=1165,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,True,False,loss,,,,,
US100,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=1345,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=2120,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,True,False,loss,,,,,
US100,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=2590,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=2735,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,True,False,profit,,,,,
natural_gas,Dakota,update_tp,https://youtu.be/a3XMhXwgG_A?t=2750,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,True,True,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=2820,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
natural_gas,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=2860,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),buy,True,False,profit,,,,,
natural_gas,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=3325,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=3375,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,True,False,profit,,,,,
US100,Dakota,update_tp,https://youtu.be/a3XMhXwgG_A?t=3485,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,False,True,profit,,,,,
US100,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=3585,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/a3XMhXwgG_A?t=3595,1,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),sell,False,True,profit,,,,,
US100,Dakota,closed,https://youtu.be/a3XMhXwgG_A?t=3700,2,LIVE__Slow_Markets_with_Coach_Dakota_(6_12_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=115,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
natural_gas,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=185,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
natural_gas,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=480,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=580,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=615,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,True,profit,,,,,
XTIUSD,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=1005,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=1095,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),sell,False,False,loss,,,,,
XTIUSD,Dee,recalculate_sl,https://youtu.be/b5YKLiFxbLc?t=1100,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
XTIUSD,Dee,update_tp,https://youtu.be/b5YKLiFxbLc?t=1290,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,True,profit,,,,,
XTIUSD,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=1345,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=1430,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
XTIUSD,Dee,update_tp,https://youtu.be/b5YKLiFxbLc?t=1705,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),sell,True,True,profit,,,,,
natural_gas,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=1945,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,False,False,profit,,,,,
US500,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=2090,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
XAUUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=2600,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),buy,True,False,profit,,,,,
XTIUSD,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=4130,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/b5YKLiFxbLc?t=4220,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),sell,True,True,profit,,,,,
XAUUSD,Dee,closed,https://youtu.be/b5YKLiFxbLc?t=6055,1,LIVE__Euro_Trade_with_Deeyana_(7_15_25),unknown,False,False,loss,,,,,
XAUUSD,Jay,opened,https://youtu.be/EMYjskdKzZQ?t=2055,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,False,False,loss,,,,,
XAUUSD,Jay,recalculate_sl,https://youtu.be/EMYjskdKzZQ?t=2060,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,True,True,loss,,,,,
XAUUSD,Jay,update_tp,https://youtu.be/EMYjskdKzZQ?t=2060,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,True,True,loss,,,,,
XAUUSD,Jay,closed,https://youtu.be/EMYjskdKzZQ?t=2090,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),unknown,False,False,loss,,,,,
XAUUSD,Jay,opened,https://youtu.be/EMYjskdKzZQ?t=2120,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,True,True,loss,,,,,
XAUUSD,Jay,closed,https://youtu.be/EMYjskdKzZQ?t=4165,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),unknown,False,False,loss,,,,,
US100,Jay,opened,https://youtu.be/EMYjskdKzZQ?t=4520,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,False,True,profit,,,,,
US100,Jay,recalculate_sl,https://youtu.be/EMYjskdKzZQ?t=4530,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,True,True,profit,,,,,
US100,Jay,closed,https://youtu.be/EMYjskdKzZQ?t=4590,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),unknown,False,False,loss,,,,,
US100,Jay,opened,https://youtu.be/EMYjskdKzZQ?t=5360,1,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),buy,False,False,profit,,,,,
US100,Jay,closed,https://youtu.be/EMYjskdKzZQ?t=5380,2,LIVE__Slow_Markets_with_Coach_Dakota_&_Jay____Can_you_make_a_living_day_trading_futures__(7_14_25),unknown,False,False,loss,,,,,
US100,Dee,opened,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=3345,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),sell,False,False,loss,,,,,
natural_gas,Dee,opened,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=3505,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),sell,False,False,loss,,,,,
US100,Dee,recalculate_sl,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=4225,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),buy,True,False,profit,,,,,
natural_gas,Dee,recalculate_sl,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=4440,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),buy,True,False,profit,,,,,
XAUUSD,Dee,opened,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=4985,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),sell,False,False,loss,,,,,
XAUUSD,Dee,recalculate_sl,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=5170,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),buy,True,False,profit,,,,,
US100,Dee,closed,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=5535,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),unknown,False,False,loss,,,,,
XAUUSD,Dee,closed,https://youtu.be/F0EBgnyDKc0&pp=0gcJCa0JAYcqIYzv?t=5610,1,LIVE__Euro_Trade_with_Deeyana_(4_14_25),unknown,False,False,loss,,,,,
US500,Dakota,opened,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=640,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,False,False,loss,,,,,
US500,Dakota,recalculate_sl,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=645,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,False,profit,,,,,
US500,Dakota,update_tp,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=650,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,True,loss,,,,,
XTIUSD,Dakota,opened,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=1280,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=2210,2,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,False,False,loss,,,,,
US100,Dakota,recalculate_sl,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=2215,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,False,loss,,,,,
US100,Dakota,update_tp,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=2220,2,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,True,profit,,,,,
US100,Dakota,closed,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=3670,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),unknown,False,False,loss,,,,,
US100,Dakota,opened,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=4375,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),sell,True,False,profit,,,,,
XAUUSD,Dakota,opened,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=4430,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,False,True,loss,,,,,
XAUUSD,Dakota,recalculate_sl,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=4440,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),buy,True,True,loss,,,,,
US100,Dakota,update_tp,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=4830,2,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),sell,True,True,profit,,,,,
US100,Dakota,closed,https://youtu.be/7D52np9IrzA&pp=0gcJCa0JAYcqIYzv?t=4850,1,LIVE__Slow_Markets_with_Coach_Dakota_(5_12_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/nCv_OIqPzrc?t=185,1,LIVE__London_Open_with_Deeyana_(3_12_25),sell,True,False,loss,,,,,
XTIUSD,Dee,update_tp,https://youtu.be/nCv_OIqPzrc?t=525,1,LIVE__London_Open_with_Deeyana_(3_12_25),buy,True,True,profit,,,,,
XTIUSD,Dee,closed,https://youtu.be/nCv_OIqPzrc?t=725,1,LIVE__London_Open_with_Deeyana_(3_12_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/nCv_OIqPzrc?t=770,1,LIVE__London_Open_with_Deeyana_(3_12_25),buy,True,True,profit,,,,,
XTIUSD,Dee,closed,https://youtu.be/nCv_OIqPzrc?t=1300,1,LIVE__London_Open_with_Deeyana_(3_12_25),unknown,False,False,loss,,,,,
XTIUSD,Dee,opened,https://youtu.be/nCv_OIqPzrc?t=1380,1,LIVE__London_Open_with_Deeyana_(3_12_25),sell,False,False,loss,,,,,
XTIUSD,Dee,recalculate_sl,https://youtu.be/nCv_OIqPzrc?t=1415,1,LIVE__London_Open_with_Deeyana_(3_12_25),sell,True,False,loss,,,,,
